91,22336061.83,23507141.26,23805335.57,20832636.44,24175743.98,21994417.29,23098844.14,23271543.4,20591559.53,24073518.14
92,22336583.98,23507856.44,23805298.52,20832463.03,24175712.49,21994716.14,23099316.48,23271257.1,20591348.74,24073514.44
93,22337112.21,23508564.35,23805267.29,20832283.76,24175681.02,21995016.73,23099788.26,23270969.09,20591133.53,24073503.09
94,22337638.54,23509283.52,23805237.06,20832110.58,24175651.32,21995310.09,23100257.45,23270676.6,20590921.42,24073500.41
95,22338164.64,23509996.7,23805197.69,20831933.61,24175618.71,21995604.99,23100733.54,23270384.65,20590702.62,24073494.25
96,22338693.74,23510705.3,23805162.35,20831754.63,24175585.63,21995904.22,23101199.32,23270093.24,20590491.48,24073492.07
97,22339216.84,23511421.63,23805129.07,20831580.99,24175560.96,21996207.46,23101673.59,23269802.16,20590281.71,24073484.33
98,22339745.13,23512134.4,23805095.11,20831410.19,24175528.12,21996503.11,23102143.81,23269510.58,20590061.54,24073479.13
99,22340268.52,23512854.57,23805057.47,20831231.37,24175498.38,21996800.01,23102617.58,23269222.9,20589853.42,24073474.94
100,22340795.22,23513565.37,23805025.33,20831055,24175467.03,21997094.81,23103088.81,23268928.98,20589635.43,24073470.06
101,22341317.78,23514277.39,23804987.06,20830879.93,24175438.58,21997394.27,23103561.38,23268639.4,20589422.86,24073462.57
102,22341847.89,23514991.68,23804955.3,20830706.95,24175406.02,21997687.54,23104029.08,23268346.17,20589208.38,24073459.07
103,22342376.12,23515706.85,23804924.79,20830528.52,24175378.07,21997990.66,23104504.66,23268056.68,20588997.81,24073454.7
104,22342897.96,23516421.16,23804883.69,20830353.98,24175346.18,21998286.76,23104975.47,23267765.17,20588787.67,24073448.82
105,22343425.76,23517132.31,23804850.61,20830180.99,24175316.72,21998583.63,23105446.16,23267474.21,20588575.19,24073447.32
106,22343952.43,23517850.48,23804814.99,20830004.02,24175282.67,21998884.01,23105915.35,23267183.5,20588362.47,24073443.09
107,22344480.37,23518566.18,23804777.61,20829830.72,24175254.14,21999181.86,23106392.1,23266894.23,20588147.7,24073437.2
108,22345006.58,23519281.7,23804743.13,20829656.24,24175220.58,21999475.3,23106864.18,23266601.37,20587936.24,24073431.95
109,22345531.03,23519994.25,23804709.22,20829485.92,24175190.39,21999775.54,23107331.8,23266308.61,20587727.04,24073428.33
110,22346059.12,23520709.02,23804674.62,20829303.11,24175159.09,22000069.5,23107804.81,23266018.08,20587517.19,24073421.62
111,22346585.41,23521420.61,23804638.67,20829130.09,24175130.11,22000370.07,23108277.47,23265722.81,20587297.16,24073417.85
112,22347110.75,23522140.15,23804602.99,20828954.41,24175101.25,22000667.48,23108748.82,23265434.25,20587089.03,24073414.23
113,22347636.64,23522856.68,23804565.81,20828786.55,24175069.37,22000963.45,23109221.2,23265142.9,20586877.16,24073407.59
114,22348160.97,23523569.11,23804531.61,20828605.86,24175038.94,22001261.32,23109691.34,23264850.03,20586666.84,24073403.83
115,22348691.47,23524282.05,23804495.55,20828432.76,24175007.44,22001563.78,23110167.76,23264559.71,20586454.42,24073397.54
116,22349221.43,23524995.25,23804456.31,20828259.96,24174972.76,22001858.28,23110636.39,23264267.56,20586245.64,24073393.67
117,22349741.29,23525706.56,23804416.8,20828089.12,24174939.24,22002158.86,23111117.81,23263982.72,20586037.95,24073385.11
118,22350269.79,23526413.34,23804380.6,20827906.66,24174903.33,22002461.34,23111587.74,23263696.73,20585830,24073376.9
119,22350796.02,23527121.38,23804332.12,20827734.41,24174866.21,22002764.97,23112060.08,23263410.65,20585621.39,24073366.67
120,22351320.69,23527831,23804291.33,20827553.4,24174822.75,22003078.23,23112536.3,23263127.94,20585418.58,24073357.26
121,22351845.98,23528524.02,23804245.76,20827374.22,24174777.73,22003382.67,23113007.5,23262847.69,20585211.59,24073348.78
122,22352370.12,23529224.81,23804198.71,20827199.08,24174733.78,22003693.67,23113479.09,23262570.11,20585007.93,24073333.97
123,22352893.19,23529925.74,23804150.95,20827018.97,24174690.5,22004009.05,23113957.41,23262289.86,20584807.66,24073318.6
124,22353419.04,23530619.4,23804101.33,20826840.57,24174640.9,22004322.39,23114430.54,23262014.49,20584601.63,24073304.82
125,22353948.02,23531312.97,23804049.88,20826659.6,24174591.98,22004638.27,23114906.25,23261740.62,20584403.53,24073288.6
126,22354465.96,23532001.15,23803990.2,20826478.76,24174535.54,22004956.27,23115383.97,23261470.39,20584202.54,24073272.04
127,22354991.96,23532692.63,23803945.33,20826300.24,24174487.47,22005274.66,23115863.1,23261202.8,20584002.94,24073254.28
128,22355514.11,23533376.34,23803883.01,20826118.67,24174430.42,22005595.41,23116340.09,23260929.39,20583807.22,24073231.91
